1400000US04013522901|92024|24758
1400000US04013522903|42813|17080
1400000US04013522904|70321|16970
1400000US04013523002|68625|20307
1400000US04013523005|92615|13063
1400000US04013523006|77938|18067
1400000US04013523007|72373|5216
1400000US04013523008|65859|6579
1400000US04013523102|71286|11379
1400000US04013523103|62166|23068
1400000US04013523104|63464|9069
1400000US04013610001|91950|9030
1400000US04013610002|129137|21842
1400000US04013610100|98480|8579
1400000US04013610201|111111|28529
1400000US04013610202|130213|27360
1400000US04013610301|110588|45621
1400000US04013610302|112328|11628
1400000US04013610400|106454|12816
1400000US04013610500|135705|31244
1400000US04013610600|104241|34350
1400000US04013610700|109149|16835
1400000US04013610800|138000|18969
1400000US04013610901|108750|53948
1400000US04013610902|135146|15608
1400000US04013610903|161235|18876
1400000US04013611000|143000|23532
1400000US04013611100|159583|18785
1400000US04013611200|159356|16360
1400000US04013611300|115635|21388
1400000US04013611400|149276|18971
1400000US04013611500|158194|31730
1400000US04013611600|167292|31981
1400000US04013611700|117500|20508
1400000US04013611800|104509|16678
1400000US04013611900|122566|16931
1400000US04013612000|138835|11441
1400000US04013612200|110882|25181
1400000US04013612301|83552|20697
1400000US04013612302|137292|32790
1400000US04013612401|127554|25643
1400000US04013612402|127900|59837
1400000US04013612500|127045|27745
1400000US04013612600|103229|9071
1400000US04013612700|116065|19808
1400000US04013612800|115580|10736
1400000US04013612900|133239|16774
1400000US04013613000|176369|26737
1400000US04013613100|113356|25561
1400000US04013613200|114400|39903
1400000US04013613300|134294|20525
1400000US04013613400|82227|18524
1400000US04013613500|100523|18046
1400000US04013613601|104489|24446
1400000US04013613602|149333|19801
1400000US04013613700|138289|21795
1400000US04013613800|121042|23439
1400000US04013613900|143686|5626
1400000US04013614000|118357|10879
1400000US04013614100|103268|19973
1400000US04013614200|119348|13196
1400000US04013614300|147500|20330
1400000US04013614400|56586|5131
1400000US04013614500|76761|12280
1400000US04013614601|58750|11471
1400000US04013614602|76964|32401
1400000US04013614700|49728|9679
1400000US04013614800|69306|11376
1400000US04013614900|98423|11389
1400000US04013615001|192055|16634
1400000US04013615002|152132|22670
1400000US04013615100|158179|13810
1400000US04013615201|87252|14949
1400000US04013615202|85050|22135
1400000US04013615300|47056|11171
1400000US04013615400|58578|5476
1400000US04013615500|61232|5564
1400000US04013615600|56694|11631
1400000US04013615700|101205|16050
1400000US04013615800|101711|13924
1400000US04013615900|88606|22522
1400000US04013616000|75000|27525
1400000US04013616100|73555|7105
1400000US04013616200|98995|9926
1400000US04013616300|93705|4337
1400000US04013616400|76915|10999
1400000US04013616500|69470|15173
1400000US04013616600|71806|12474
1400000US04013616700|86292|10644
1400000US04013616800|87902|10649
1400000US04013616900|81322|9766
1400000US04013617001|-666666666|-222222222
1400000US04013617002|67297|8255
1400000US04013617100|111964|18335
1400000US04013617200|131213|14357
1400000US04013617300|102083|45984
1400000US04013617400|63549|4255
1400000US04013617500|60483|12196
1400000US04013617600|67528|10053
1400000US04013617700|68703|8274
1400000US04013617800|134904|35907
1400000US04013617900|68679|41760
1400000US04013618000|103885|12394
1400000US04013618100|89562|8981
1400000US04013618200|82321|11370
1400000US04013618300|92798|23797
1400000US04013618400|60000|13119
1400000US04013618500|53864|12961
1400000US04013618600|59779|9692
1400000US04013618700|78490|11833
1400000US04013618800|44860|6939
1400000US04013618900|68347|15354
1400000US04013619000|56707|26722
1400000US04013619100|41653|9320
1400000US04013619200|49353|5466
1400000US04013619300|52294|10756
1400000US04013619400|71964|11516
1400000US04013619500|68833|15168
1400000US04013619601|-666666666|-222222222
1400000US04013619602|76477|8352
1400000US04013619700|88818|16592
1400000US04013619800|80391|36373
1400000US04013619900|141631|30651
1400000US04013723304|78528|9240
1400000US04013723305|49375|17829
1400000US04013723306|-666666666|-222222222
1400000US04013723307|121212|8042
1400000US04013723309|108063|34888
1400000US04013723310|139273|7528
1400000US04013723311|117536|11166
1400000US04013810000|129853|44781
1400000US04013810100|155516|22356
1400000US04013810200|102042|28590
1400000US04013810300|90254|10660
1400000US04013810400|108625|29076
1400000US04013810500|113000|25794
1400000US04013810600|112565|11989
1400000US04013810700|86358|8460
1400000US04013810800|124286|20728
1400000US04013810900|116009|16539
1400000US04013811000|114792|27256
1400000US04013811100|82708|10900
1400000US04013811200|89107|9498
1400000US04013811300|124306|19407
1400000US04013811400|116037|6787
1400000US04013811500|116586|9236
1400000US04013811600|106905|22156
1400000US04013811700|93430|29331
1400000US04013811800|178250|30577
1400000US04013811900|119750|18338
1400000US04013812000|77045|15296
1400000US04013812100|92545|7672
1400000US04013812200|102449|17829
1400000US04013812300|118770|21912
1400000US04013812400|124087|12256
1400000US04013812500|168250|20539
1400000US04013812600|116780|25627
