1400000US21117066802|2433|377|2116|327|1877|324|239|160|65|66|0|12|117|116|57|66|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|14|23|303|140
1400000US21117066900|2002|246|1770|222|1483|228|287|130|207|87|74|88|6|7|0|12|0|12|6|12|6|12|0|12|0|12|0|12|0|12|0|12|2|5|0|12|46|43|29|38|149|75
1400000US21117067000|1843|338|1373|347|1305|344|68|56|48|53|20|31|0|12|0|12|0|12|51|44|29|33|0|12|0|12|22|27|0|12|32|35|0|12|19|28|150|71|0|12|218|151
1400000US21117067100|1114|269|843|268|593|185|250|171|214|163|34|52|2|5|0|12|0|12|49|39|49|39|0|12|0|12|0|12|0|12|0|12|0|12|8|13|139|138|48|50|27|30
1400000US21117067200|3791|674|3273|596|2974|528|299|179|263|175|36|34|0|17|0|17|0|17|24|28|24|28|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|86|123|408|170
1400000US39061000200|282|108|249|111|223|115|26|37|26|37|0|12|0|12|0|12|0|12|28|23|28|23|0|12|0|12|0|12|0|12|0|12|0|12|0|12|4|7|0|12|1|6
1400000US39061000700|1943|446|817|303|817|303|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|11|17|622|144|54|65|439|198
1400000US39061000900|1018|186|450|128|392|108|58|47|52|49|0|12|0|12|0|12|6|9|109|68|89|64|0|12|0|12|20|22|0|12|0|12|0|12|15|18|195|93|8|12|241|89
1400000US39061001000|1295|173|584|124|546|108|38|47|38|47|0|12|0|12|0|12|0|12|68|56|68|56|0|12|0|12|0|12|0|12|6|10|0|12|18|21|267|97|0|12|352|139
1400000US39061001100|768|161|519|134|464|120|55|40|43|34|12|17|0|12|0|12|0|12|17|18|17|18|0|12|0|12|0|12|0|12|0|12|0|12|10|15|102|60|0|12|120|61
1400000US39061001600|390|125|200|87|200|87|0|12|0|12|0|12|0|12|0|12|0|12|126|57|116|53|0|12|0|12|10|12|0|12|0|12|0|12|4|9|13|13|0|12|47|36
1400000US39061001700|594|205|283|143|228|132|55|51|55|51|0|12|0|12|0|12|0|12|22|40|22|40|0|12|0|12|0|12|0|12|0|12|0|12|0|12|127|76|15|13|147|105
1400000US39061001800|871|161|590|165|549|158|41|36|35|35|0|12|0|12|0|12|6|8|48|46|48|46|0|12|0|12|0|12|0|12|0|12|0|12|37|30|112|78|11|17|73|33
1400000US39061001900|1452|300|1147|275|984|271|163|136|89|82|0|12|0|12|38|49|36|80|55|61|55|61|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|19|26|231|91
1400000US39061002000|1098|185|750|130|746|130|4|7|4|7|0|12|0|12|0|12|0|12|27|24|27|24|0|12|0|12|0|12|0|12|0|12|0|12|6|9|30|20|0|12|285|99
1400000US39061002200|657|240|531|232|424|197|107|119|107|119|0|12|0|12|0|12|0|12|87|102|87|102|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|39|48
1400000US39061002300|674|176|518|170|518|170|0|12|0|12|0|12|0|12|0|12|0|12|38|52|38|52|0|12|0|12|0|12|0|12|0|12|0|12|0|12|21|18|25|31|72|37
1400000US39061002500|1939|345|1355|327|1308|325|47|71|47|71|0|12|0|12|0|12|0|12|61|68|61|68|0|12|0|12|0|12|0|12|0|12|0|12|0|12|361|176|9|14|153|84
1400000US39061002600|2551|429|1862|481|1765|470|97|74|97|74|0|12|0|12|0|12|0|12|70|65|58|63|12|19|0|12|0|12|0|12|28|47|0|12|58|69|330|209|0|12|203|132
1400000US39061002700|1190|284|974|277|912|273|62|41|57|39|0|12|0|12|5|7|0|12|29|27|29|27|0|12|0|12|0|12|0|12|0|12|0|12|0|12|60|34|4|9|123|52
1400000US39061002800|453|143|324|87|308|82|16|18|7|11|9|13|0|12|0|12|0|12|6|10|6|10|0|12|0|12|0|12|0|12|0|12|0|12|0|12|41|32|0|12|82|117
1400000US39061002901|951|270|588|226|480|179|108|102|83|91|15|30|10|23|0|12|0|12|15|16|15|16|0|12|0|12|0|12|0|12|0|12|0|12|0|12|193|73|5|11|150|116
1400000US39061002902|1476|374|893|288|703|291|190|98|177|94|0|12|13|21|0|12|0|12|100|112|100|112|0|12|0|12|0|12|0|12|13|31|0|12|0|12|326|123|0|12|144|161
1400000US39061003000|1655|283|941|238|828|254|113|72|68|67|35|71|0|12|10|20|0|12|45|51|45|51|0|12|0|12|0|12|0|12|0|12|0|12|0|12|491|146|12|27|166|83
1400000US39061003200|814|220|528|195|517|195|11|24|11|24|0|12|0|12|0|12|0|12|5|7|5|7|0|12|0|12|0|12|0|12|22|24|0|12|0|12|187|60|0|12|72|50
1400000US39061003300|1663|304|998|197|779|185|219|128|219|128|0|12|0|12|0|12|0|12|142|149|142|149|0|12|0|12|0|12|0|12|25|40|0|12|0|12|322|149|0|12|176|162
1400000US39061003600|451|209|388|205|363|205|25|13|0|12|0|12|25|13|0|12|0|12|27|28|27|28|0|12|0|12|0|12|0|12|26|37|0|12|0|12|0|12|0|12|10|16
1400000US39061003700|701|186|321|113|253|104|68|56|68|56|0|12|0|12|0|12|0|12|170|123|170|123|0|12|0|12|0|12|0|12|14|23|0|12|0|12|9|16|0|12|187|157
1400000US39061003800|812|198|535|177|503|167|32|28|23|27|9|15|0|12|0|12|0|12|171|147|171|147|0|12|0|12|0|12|0|12|0|12|0|12|0|12|70|68|0|12|36|57
1400000US39061003900|852|276|556|138|524|141|32|37|32|37|0|12|0|12|0|12|0|12|72|78|72|78|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|152|231|72|50
1400000US39061004000|1092|243|862|237|662|113|200|214|200|214|0|12|0|12|0|12|0|12|59|55|59|55|0|12|0|12|0|12|0|12|0|12|0|12|0|12|31|34|0|12|140|53
1400000US39061004100|966|142|746|139|706|141|40|32|24|26|16|19|0|12|0|12|0|12|41|48|41|48|0|12|0|12|0|12|0|12|0|12|0|12|0|12|5|8|0|12|174|82
1400000US39061004200|1040|282|775|201|766|203|9|14|9|14|0|12|0|12|0|12|0|12|34|43|34|43|0|12|0|12|0|12|0|12|0|12|0|12|0|12|73|92|9|14|149|70
1400000US39061004602|2307|355|1903|345|1770|318|133|110|120|107|13|21|0|12|0|12|0|12|38|46|38|46|0|12|0|12|0|12|0|12|0|12|11|19|0|12|39|47|0|12|316|156
1400000US39061004603|1793|317|1494|271|1381|284|113|79|88|70|25|41|0|12|0|12|0|12|26|35|26|35|0|12|0|12|0|12|0|12|0|12|0|12|0|12|44|43|0|12|229|106
1400000US39061004604|2049|276|1650|261|1483|214|167|149|156|147|11|17|0|12|0|12|0|12|111|141|111|141|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|32|40|256|122
1400000US39061004605|1500|214|1059|182|888|173|171|99|99|81|20|31|30|50|0|12|22|30|48|64|48|64|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|24|38|369|126
1400000US39061004703|2359|568|1940|569|1921|570|19|20|19|20|0|12|0|12|0|12|0|12|16|17|16|17|0|12|0|12|0|12|0|12|9|14|0|12|0|12|11|9|9|14|374|118
1400000US39061004800|1975|329|1609|303|1548|300|61|47|42|45|6|9|0|12|13|15|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|11|18|355|121
1400000US39061004900|3824|681|3222|694|3056|674|166|97|121|83|20|25|25|38|0|17|0|17|10|16|10|16|0|17|0|17|0|17|0|17|0|17|0|17|6|11|81|55|42|41|463|158
1400000US39061005000|3154|537|2590|544|2351|479|239|187|239|187|0|12|0|12|0|12|0|12|13|22|13|22|0|12|0|12|0|12|0|12|0|12|0|12|0|12|11|18|0|12|540|164
1400000US39061005100|1540|225|1221|231|1187|227|34|39|34|39|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|10|15|5|9|304|110
1400000US39061005200|2335|292|1894|251|1857|243|37|38|37|38|0|12|0|12|0|12|0|12|11|17|11|17|0|12|0|12|0|12|0|12|0|12|0|12|0|12|20|22|11|17|399|133
1400000US39061005301|2232|330|1728|326|1689|330|39|42|0|12|34|40|0|12|0|12|5|10|32|36|17|27|0|12|0|12|0|12|15|24|0|12|0|12|11|20|80|66|15|24|366|144
1400000US39061005302|1971|302|1469|289|1408|287|61|49|42|47|11|18|0|12|8|13|0|12|24|29|17|26|7|11|0|12|0|12|0|12|0|12|0|12|0|12|35|43|0|12|443|150
1400000US39061005500|2169|371|1697|298|1651|301|46|48|21|21|0|12|0|12|22|41|3|8|26|22|26|22|0|12|0|12|0|12|0|12|28|45|0|12|0|12|110|143|0|12|308|132
1400000US39061005600|3097|568|2709|553|2608|562|101|97|38|61|63|74|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|61|75|93|115|0|17|234|102
1400000US39061005701|1654|301|1316|289|1288|287|28|26|20|22|0|12|0|12|8|15|0|12|38|55|38|55|0|12|0|12|0|12|0|12|0|12|0|12|0|12|21|26|6|9|273|105
1400000US39061005702|2270|318|1940|299|1829|308|111|86|93|83|18|31|0|12|0|12|0|12|77|100|77|100|0|12|0|12|0|12|0|12|0|12|0|12|0|12|12|20|30|51|211|124
1400000US39061005800|2107|427|1865|453|1779|435|86|106|86|106|0|12|0|12|0|12|0|12|108|103|108|103|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|134|98
1400000US39061005900|793|147|599|140|527|134|72|56|67|57|0|12|5|7|0|12|0|12|9|11|9|11|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12|185|75
1400000US39061006000|2672|481|2443|465|2189|452|254|147|170|129|84|81|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|0|17|21|33|69|126|139|150
1400000US39061006100|1339|356|1082|270|1023|250|59|88|59|88|0|12|0|12|0|12|0|12|85|128|85|128|0|12|0|12|0|12|0|12|0|12|0|12|21|31|0|12|0|12|151|126
